,taxon_name_w_authors,201807_accepted_name_w_author,202207_taxon_name_w_authors,202207_chained_accepted_name_w_author,202207_chained_accepted_species,202207_direct_accepted_name_w_author,202207_direct_accepted_species
312231,Chrysochlamys membranacea Planch. & Triana,Tovomitopsis membranacea (Planch. & Triana) D'Arcy,Tovomitopsis membranacea (Planch. & Triana) D'Arcy,Tovomitopsis membranacea (Planch. & Triana) D'Arcy,Tovomitopsis membranacea,Chrysochlamys membranacea Planch. & Triana,Chrysochlamys membranacea
312256,Chrysocyathus pseudoamurensis (W.T.Wang) Holub,Adonis ramosa Franch.,Adonis ramosa Franch.,Adonis ramosa Franch.,Adonis ramosa,Adonis pseudoamurensis W.T.Wang,Adonis pseudoamurensis
312647,Cieca nigra Medik.,Passiflora suberosa L.,Passiflora suberosa L.,Passiflora suberosa L.,Passiflora suberosa,Passiflora pallida L.,Passiflora pallida
312649,Cieca pallida M.Roem.,Passiflora suberosa L.,Passiflora suberosa L.,Passiflora suberosa L.,Passiflora suberosa,Passiflora pallida L.,Passiflora pallida
312740,Cimicifuga lancifoliolata X.F.Pu & M.R.Jia,Actaea brachycarpa (P.K.Hsiao) J.Compton,Actaea brachycarpa (P.K.Hsiao) J.Compton,Actaea brachycarpa (P.K.Hsiao) J.Compton,Actaea brachycarpa,"Actaea lancifoliolata (X.F.Pu & M.R.Jia) J.P.Luo, Q.Yuan & Q.E.Yang",Actaea lancifoliolata
312756,Cimicifuga rubifolia Kearney,Actaea cordifolia DC.,Actaea cordifolia DC.,Actaea cordifolia DC.,Actaea cordifolia,Actaea rubifolia (Kearney) Kartesz,Actaea rubifolia
312799,Cinnabarinea boedekeriana (Harden) F.Ritter,Echinopsis backebergii Werderm.,Echinopsis backebergii Werderm.,Lobivia backebergii (Werderm.) Backeb.,Lobivia backebergii,Lobivia pugionacantha (Rose & Boed.) Backeb.,Lobivia pugionacantha
313076,Cinnamomum malayanum Kosterm.,Cinnamomum cuspidatum Miq.,Cinnamomum cuspidatum Miq.,Cinnamomum cuspidatum Miq.,Cinnamomum cuspidatum,Cinnamomum vimineum Nees,Cinnamomum vimineum
313112,Cinnamomum nitidum Hook.,Cinnamomum cassia (L.) J.Presl,Cinnamomum cassia (L.) J.Presl,Cinnamomum cassia (L.) J.Presl,Cinnamomum cassia,Cinnamomum burmanni (Nees & T.Nees) Blume,Cinnamomum burmanni
313146,Cinnamomum parviflorum (Nees) Kosterm.,Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.,Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.,Aiouea montana (Sw.) R.Rohde,Aiouea montana,Ocotea leucoxylon (Sw.) Laness.,Ocotea leucoxylon
313521,Actephila puberula Kurz,Actephila excelsa var. puberula (Kurz) Pax & K.Hoffm.,Actephila excelsa var. puberula (Kurz) Pax & K.Hoffm.,Actephila excelsa var. puberula (Kurz) Pax & K.Hoffm.,Actephila excelsa,Actephila puberula Kurz,Actephila puberula
313591,Cissampelos tomentocarpa Rusby,Cissampelos pareira L.,Cissampelos pareira L.,Cissampelos pareira L.,Cissampelos pareira,Curarea tomentocarpa (Rusby) R.Ortiz,Curarea tomentocarpa
313674,Cissus blumeana Steud.,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Cissus verticillata,Cissus repens Lam.,Cissus repens
313700,Cissus cantoniensis Hook. & Arn.,Ampelopsis cantoniensis (Hook. & Arn.) Planch.,Ampelopsis cantoniensis (Hook. & Arn.) Planch.,Ampelopsis cantoniensis (Hook. & Arn.) Planch.,Ampelopsis cantoniensis,Nekemias cantoniensis (Hook. & Arn.) J.Wen & Z.L.Nie,Nekemias cantoniensis
313818,Cissus glaberrima Steud.,Cissus hastata Miq.,Cissus hastata Miq.,Cissus hastata Miq.,Cissus hastata,Cissus nodosa Blume,Cissus nodosa
313847,Cissus haitiensis Urb. & Ekman,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Cissus verticillata,Cissus wrightiana Planch.,Cissus wrightiana
313877,Cissus javana var. pubescens C.L.Li,Cissus javana DC.,Cissus javana DC.,Cissus discolor Blume,Cissus discolor,Cissus austroyunnanensis Y.H.Li & Y.Zhang,Cissus austroyunnanensis
313905,Cissus lelyi Hutch.,Cyphostemma serpens (Hochst. ex A.Rich.) Desc.,Cyphostemma serpens (Hochst. ex A.Rich.) Desc.,Cyphostemma serpens (Hochst. ex A.Rich.) Desc.,Cyphostemma serpens,Cyphostemma lelyi (Hutch.) Desc.,Cyphostemma lelyi
313996,Werauhia barii (J.F.Morales) J.F.Morales,Vriesea barii J.F.Morales,Vriesea barii J.F.Morales,Vriesea barii J.F.Morales,Vriesea barii,Werauhia barii (J.F.Morales) J.F.Morales,Werauhia barii
314042,Werauhia burgeri (L.B.Sm.) J.R.Grant,Vriesea burgeri L.B.Sm.,Vriesea burgeri L.B.Sm.,Vriesea burgeri L.B.Sm.,Vriesea burgeri,Werauhia burgeri (L.B.Sm.) J.R.Grant,Werauhia burgeri
314143,Cissus sicyoides Klein ex Steud.,Cissus javana DC.,Cissus javana DC.,Cissus discolor Blume,Cissus discolor,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Cissus verticillata
314159,Werauhia guadelupensis (Baker) J.R.Grant,Vriesea guadelupensis (Baker) Mez,Vriesea guadelupensis (Baker) Mez,Vriesea guadelupensis (Baker) Mez,Vriesea guadelupensis,Werauhia guadelupensis (Baker) J.R.Grant,Werauhia guadelupensis
314160,Cissus simplex Blanco,Cissus adnata Roxb.,Cissus adnata Roxb.,Cissus adnata Roxb.,Cissus adnata,Cissus aristata Blume,Cissus aristata
314166,Werauhia haberi (J.F.Morales) J.F.Morales,Vriesea haberi J.F.Morales,Vriesea haberi J.F.Morales,Vriesea haberi J.F.Morales,Vriesea haberi,Werauhia haberi (J.F.Morales) J.F.Morales,Werauhia haberi
314230,Cissus unguiformifolius C.A.Sm.,Cyphostemma schlechteri (Gilg & M.Brandt) Desc. ex Wild & R.B.Drumm.,Cyphostemma schlechteri (Gilg & M.Brandt) Desc. ex Wild & R.B.Drumm.,Cyphostemma schlechteri (Gilg & M.Brandt) Desc. ex Wild & R.B.Drumm.,Cyphostemma schlechteri,Cyphostemma omburense (Gilg & M.Brandt) Desc.,Cyphostemma omburense
314290,Cistanche lutea (Desf.) Hoffmanns. & Link,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea,Cistanche lutea (Desf.) Hoffmanns. & Link,Cistanche lutea
314297,Cistanche phelypaea subsp. lutea (Desf.) Fern.Casas & M.Laínz,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea,Cistanche lutea (Desf.) Hoffmanns. & Link,Cistanche lutea
314309,Cistanche tinctoria (Forssk.) Beck,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea,Cistanche tinctoria (Forssk.) Beck,Cistanche tinctoria
314312,Cistanche tubulosa var. albiflora (Gilli) Hadidy,Cistanche tubulosa (Schenk) Wight,Cistanche tubulosa (Schenk) Wight,Cistanche phelypaea (L.) Cout.,Cistanche phelypaea,Cistanche tinctoria (Forssk.) Beck,Cistanche tinctoria
314333,Werauhia osaensis (J.F.Morales) J.F.Morales,Vriesea osaensis J.F.Morales,Vriesea osaensis J.F.Morales,Vriesea osaensis J.F.Morales,Vriesea osaensis,Werauhia osaensis (J.F.Morales) J.F.Morales,Werauhia osaensis
314335,Cistanthera leplaei Vermoesen,Nesogordonia leplaei (Vermoesen) Capuron,Nesogordonia leplaei (Vermoesen) Capuron,Nesogordonia leplaei (Vermoesen) Capuron,Nesogordonia leplaei,Nesogordonia kabingaensis (K.Schum.) Capuron ex R.Germ.,Nesogordonia kabingaensis
314394,Cistus formosus Curtis,Halimium lasianthum subsp. formosum (Curtis) Heywood,Halimium lasianthum subsp. formosum (Curtis) Heywood,Halimium lasianthum subsp. formosum (Curtis) Heywood,Halimium lasianthum,Cistus formosus Curtis,Cistus formosus
314419,Werauhia tarmaensis (Rauh) J.R.Grant,Vriesea tarmaensis Rauh,Vriesea tarmaensis Rauh,Vriesea tarmaensis Rauh,Vriesea tarmaensis,Werauhia tarmaensis (Rauh) J.R.Grant,Werauhia tarmaensis
314425,Werauhia tiquirensis (J.F.Morales) J.F.Morales,Vriesea tiquirensis J.F.Morales,Vriesea tiquirensis J.F.Morales,Vriesea tiquirensis J.F.Morales,Vriesea tiquirensis,Werauhia tiquirensis (J.F.Morales) J.F.Morales,Werauhia tiquirensis
314444,Cistus ledonius St.-Lag.,Helianthemum croceum (Desf.) Pers.,Helianthemum croceum (Desf.) Pers.,Helianthemum croceum (Desf.) Pers.,Helianthemum croceum,Cistus ledon Lam.,Cistus ledon
314462,Werauhia viridiflora (Regel) J.R.Grant,Vriesea viridiflora (Regel) Wittm. ex Mez,Vriesea viridiflora (Regel) Wittm. ex Mez,Vriesea viridiflora (Regel) Wittm. ex Mez,Vriesea viridiflora,Werauhia viridiflora (Regel) J.R.Grant,Werauhia viridiflora
314474,Werauhia vulcanicola (J.F.Morales) J.F.Morales,Vriesea vulcanicola J.F.Morales,Vriesea vulcanicola J.F.Morales,Vriesea vulcanicola J.F.Morales,Vriesea vulcanicola,Werauhia vulcanicola (J.F.Morales) J.F.Morales,Werauhia vulcanicola
314491,Werauhia woodsoniana (L.B.Sm.) J.R.Grant,Vriesea woodsoniana L.B.Sm.,Vriesea woodsoniana L.B.Sm.,Vriesea woodsoniana L.B.Sm.,Vriesea woodsoniana,Werauhia woodsoniana (L.B.Sm.) J.R.Grant,Werauhia woodsoniana
314563,Citriobatus multiflorus A.Cunn. ex Loudon,Citriobatus spinescens (F.Muell.) Druce,Citriobatus spinescens (F.Muell.) Druce,"Pittosporum spinescens (F.Muell.) L.W.Cayzer, Crisp & I.Telford",Pittosporum spinescens,"Pittosporum multiflorum (A.Cunn. ex Loudon) L.W.Cayzer, Crisp & I.Telford",Pittosporum multiflorum
314564,Citriobatus multiflorus A.Cunn. ex Benth.,Citriobatus spinescens (F.Muell.) Druce,Citriobatus spinescens (F.Muell.) Druce,"Pittosporum spinescens (F.Muell.) L.W.Cayzer, Crisp & I.Telford",Pittosporum spinescens,"Pittosporum multiflorum (A.Cunn. ex Loudon) L.W.Cayzer, Crisp & I.Telford",Pittosporum multiflorum
314565,Citriobatus multiflorus var. intermedius F.M.Bailey,Citriobatus spinescens (F.Muell.) Druce,Citriobatus spinescens (F.Muell.) Druce,"Pittosporum spinescens (F.Muell.) L.W.Cayzer, Crisp & I.Telford",Pittosporum spinescens,"Pittosporum multiflorum (A.Cunn. ex Loudon) L.W.Cayzer, Crisp & I.Telford",Pittosporum multiflorum
314646,Citrullus amarus Schrad.,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus,Citrullus amarus Schrad.,Citrullus amarus
314650,Citrullus caffer Schrad.,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus,Citrullus amarus Schrad.,Citrullus amarus
314679,Citrullus vulgaris var. fistulosus Steward,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus (Thunb.) Matsum. & Nakai,Citrullus lanatus,Benincasa fistulosa (Stocks) H.Schaef. & S.S.Renner,Benincasa fistulosa
314711,Citrus × aurata Risso,Citrus × aurantium L.,Citrus × aurantium L.,Citrus × aurantium L.,Citrus aurantium,Citrus limon (L.) Osbeck,Citrus limon
314732,Citrus chrysocarpa Lush.,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314740,Citrus crenatifolia Lush.,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314742,Citrus daoxianensis S.W.He & G.F.Liu,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314746,Citrus deliciosa Ten.,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314747,Citrus depressa Hayata,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314751,Citrus erythrocarpa Hayata,Citrus japonica Thunb.,Citrus japonica Thunb.,Citrus japonica Thunb.,Citrus japonica,Glycosmis erythrocarpa Hayata,Glycosmis erythrocarpa
314800,Citrus limetta Risso,Citrus medica L.,Citrus medica L.,Citrus medica L.,Citrus medica,Citrus limon (L.) Osbeck,Citrus limon
314801,Citrus × limettioides Yu.Tanaka,Citrus aurantiifolia (Christm.) Swingle,Citrus aurantiifolia (Christm.) Swingle,Citrus aurantiifolia (Christm.) Swingle,Citrus aurantiifolia,Citrus limon (L.) Osbeck,Citrus limon
314821,Citrus mangshanensis S.W.He & G.F.Liu,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314865,Citrus otachihana Yu.Tanaka,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314869,Citrus papillaris Blanco,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314903,Citrus tankan Hayata,Citrus reticulata Blanco,Citrus reticulata Blanco,Citrus × aurantium L.,Citrus aurantium,Citrus deliciosa Ten.,Citrus deliciosa
314931,Cladocolea archeri (A.C.Sm.) Kuijt,Cladocolea lenticellata (Diels) Kuijt,Cladocolea lenticellata (Diels) Kuijt,Cladocolea lenticellata (Diels) Kuijt,Cladocolea lenticellata,Peristethium archeri (A.C.Sm.) Kuijt,Peristethium archeri
315013,Clandestina rectiflora Lam.,Lathraea squamaria L.,Lathraea squamaria L.,Lathraea squamaria L.,Lathraea squamaria,Lathraea clandestina L.,Lathraea clandestina
315019,Clarisia biflora subsp. mexicana (Liebm.) W.C.Burger,Clarisia biflora Ruiz & Pav.,Clarisia biflora Ruiz & Pav.,Clarisia biflora Ruiz & Pav.,Clarisia biflora,Clarisia mexicana Lanj.,Clarisia mexicana
315067,Clausena emarginata C.C.Huang,Clausena sanki (Perr.) Molino,Clausena sanki (Perr.) Molino,Clausena anisum-olens Merr.,Clausena anisum-olens,Clausena emarginata C.C.Huang,Clausena emarginata
315467,Xyris borneensis Rendle,Xyris bancana Miq.,Xyris bancana Miq.,Xyris bancana Miq.,Xyris bancana,Xyris borneensis Rendle,Xyris borneensis
315472,Cleistocactus hildegardiae F.Ritter,Cleistocactus hyalacanthus subsp. tarijensis (Cárdenas) Mottram,Cleistocactus hyalacanthus subsp. tarijensis (Cárdenas) Mottram,Cleistocactus hyalacanthus (K.Schum.) Rol.-Goss.,Cleistocactus hyalacanthus,Cleistocactus hildegardiae F.Ritter,Cleistocactus hildegardiae
315501,Cleistocactus peculiaris (Rauh & Backeb.) Ostolaza,Cleistocactus acanthurus (Vaupel) D.R.Hunt,Cleistocactus acanthurus (Vaupel) D.R.Hunt,Borzicactus acanthurus (Vaupel) Britton & Rose,Borzicactus acanthurus,Borzicactus hystrix (Rauh & Backeb.) G.J.Charles,Borzicactus hystrix
315546,Cleistopholis lucens De Wild.,Cleistopholis glauca Pierre ex Engl. & Diels,Cleistopholis glauca Pierre ex Engl. & Diels,Cleistopholis glauca Pierre ex Engl. & Diels,Cleistopholis glauca,Cleistopholis patens Engl. & Diels,Cleistopholis patens
315601,Clematis antunesii Engl.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta,Clematis commutata Kuntze,Clematis commutata
315842,Xyris chapmanii E.L.Bridges & Orzell,Xyris scabrifolia R.M.Harper,Xyris scabrifolia R.M.Harper,Xyris scabrifolia R.M.Harper,Xyris scabrifolia,Xyris chapmanii E.L.Bridges & Orzell,Xyris chapmanii
315948,Clematis fortunei T.Moore,Clematis williamsii A.Gray,Clematis williamsii A.Gray,Clematis williamsii A.Gray,Clematis williamsii,Clematis patens C.Morren & Decne.,Clematis patens
316037,Clematis hayatai Kudô & Masam.,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi,Clematis hayatai Kudô & Masam.,Clematis hayatai
316043,Clematis henryi var. mollis W.T.Wang,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi,Clematis hayatai Kudô & Masam.,Clematis hayatai
316045,Clematis henryi var. ternata M.Y.Fang,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi,Clematis hayatai Kudô & Masam.,Clematis hayatai
316046,Clematis henryi var. trifolia R.J.Wang,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi Oliv.,Clematis henryi,Clematis hayatai Kudô & Masam.,Clematis hayatai
316171,Clematis leptomera Hance,Clematis cadmia Buch.-Ham. ex Hook.f. & Thomson,Clematis cadmia Buch.-Ham. ex Hook.f. & Thomson,Clematis cadmia Buch.-Ham. ex Hook.f. & Thomson,Clematis cadmia,Clematis florida Thunb.,Clematis florida
316379,Clematis oweniae Harv.,Clematis brachiata Thunb.,Clematis brachiata Thunb.,Clematis brachiata Thunb.,Clematis brachiata,Clematis oweniae Harv.,Clematis oweniae
316457,Clematis polypetala DC.,Clematis florida Thunb.,Clematis florida Thunb.,Clematis florida Thunb.,Clematis florida,Eriocapitella japonica (Thunb.) Nakai,Eriocapitella japonica
316599,Clematis speciosa Hutch.,Clematis chrysocarpa Welw. ex Oliv.,Clematis chrysocarpa Welw. ex Oliv.,Clematis chrysocarpa Welw. ex Oliv.,Clematis chrysocarpa,Clematis speciosa Hutch.,Clematis speciosa
316638,Clematis taiwaniana var. ryukiuensis (Tamura) Tamura,Clematis javana DC.,Clematis javana DC.,Clematis javana DC.,Clematis javana,Clematis grata Wall.,Clematis grata
316670,Clematis thaimontana Tamura,Clematis wissmanniana Hand.-Mazz.,Clematis wissmanniana Hand.-Mazz.,Clematis wissmanniana Hand.-Mazz.,Clematis wissmanniana,Clematis thaimontana Tamura,Clematis thaimontana
316680,Clematis tibestica Quézel,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta,Clematis brachiata Thunb.,Clematis brachiata
316700,Clematis triloba Thunb.,Clematis brachiata Thunb.,Clematis brachiata Thunb.,Clematis brachiata Thunb.,Clematis brachiata,Clematis triloba Thunb.,Clematis triloba
316744,Clematis verticillaris var. columbiana (Nutt.) A.Gray,Clematis occidentalis (Hornem.) DC.,Clematis occidentalis (Hornem.) DC.,Clematis occidentalis (Hornem.) DC.,Clematis occidentalis,Clematis columbiana (Nutt.) Torr. & A.Gray,Clematis columbiana
316760,Clematis villosa subsp. oliveri (Hutch.) Brummitt,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta,Clematis villosa subsp. oliveri (Hutch.) Brummitt,Clematis villosa
316897,Clematopsis oliveri Hutch.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta Guill. & Perr.,Clematis hirsuta,Clematis villosa subsp. oliveri (Hutch.) Brummitt,Clematis villosa
316926,Cleome africana Botsch.,Cleome amblyocarpa Barratte & Murb.,Cleome amblyocarpa Barratte & Murb.,Cleome amblyocarpa Barratte & Murb.,Cleome amblyocarpa,Cleome africana Botsch.,Cleome africana
317034,Cleome ecuadorica Heilborn,Cadaba aphylla (Thunb.) Wild,Cadaba aphylla (Thunb.) Wild,Cadaba aphylla (Thunb.) Wild,Cadaba aphylla,Cleome ecuadorica Heilborn,Cleome ecuadorica
317052,Cleome flava Banks ex DC.,Polanisia dodecandra (L.) DC.,Polanisia dodecandra (L.) DC.,Cleome dodecandra L.,Cleome dodecandra,Cleome flava Banks ex DC.,Cleome flava
317079,Cleome griffithiana Rech.f.,Cleome fimbriata Vicary,Cleome fimbriata Vicary,Cleome fimbriata Vicary,Cleome fimbriata,Cleome quinquenervia DC.,Cleome quinquenervia
317081,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome guaranitica
317263,Cleome rosea var. guaranitica Chodat & Hassl.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome guaranitica
317305,Cleome spinosa f. horrida (Mart. ex Schult. & Schult.f.) Eichler,Cleome spinosa Jacq.,Cleome spinosa Jacq.,Cleome spinosa Jacq.,Cleome spinosa,Cleome horrida Mart. ex Schult. & Schult.f.,Cleome horrida
317326,Cleome tetrandra var. grandior F.Muell.,Cleome tetrandra Banks ex DC.,Cleome tetrandra Banks ex DC.,Cleome tetrandra Banks ex DC.,Cleome tetrandra,Cleome uncifera Kers,Cleome uncifera
317364,Xyris juncea Baldwin ex Elliott,Xyris baldwiniana Schult.,Xyris baldwiniana Schult.,Xyris baldwiniana Schult.,Xyris baldwiniana,Xyris juncea Baldwin ex Elliott,Xyris juncea
317441,Bulbophyllum sarcanthiforme Ridl.,Bulbophyllum hystricinum Schltr.,Bulbophyllum hystricinum Schltr.,Bulbophyllum hystricinum Schltr.,Bulbophyllum hystricinum,Bulbophyllum sarcanthiforme Ridl.,Bulbophyllum sarcanthiforme
317459,Climacandra littoralis (Andrews) Kurz,Ardisia humilis Vahl,Ardisia humilis Vahl,Ardisia humilis Vahl,Ardisia humilis,Ardisia elliptica Thunb.,Ardisia elliptica
317515,Clinacanthus siamensis Bremek.,Clinacanthus nutans (Burm.f.) Lindau,Clinacanthus nutans (Burm.f.) Lindau,Clinacanthus nutans (Burm.f.) Lindau,Clinacanthus nutans,Clinacanthus siamensis Bremek.,Clinacanthus siamensis
317647,Clusia cooperi Standl.,Clusia quadrangula Bartlett,Clusia quadrangula Bartlett,Clusia quadrangula Bartlett,Clusia quadrangula,Clusia cooperi Standl.,Clusia cooperi
317709,Clusia ganabarica Casar.,Clusia sellowiana Schltdl.,Clusia sellowiana Schltdl.,Clusia sellowiana Schltdl.,Clusia sellowiana,Clusia criuva Cambess.,Clusia criuva
317894,Clusia rosea var. colombiana Cuatrec.,Clusia rosea Jacq.,Clusia rosea Jacq.,Clusia rosea Jacq.,Clusia rosea,Clusia palmicida Rich. ex Planch. & Triana,Clusia palmicida
318045,Cnesmocarpus excelsus Zipp. ex Blume,Allophylus cobbe (L.) Raeusch.,Allophylus cobbe (L.) Raeusch.,Allophylus cobbe (L.) Raeusch.,Allophylus cobbe,Pometia pinnata J.R.Forst. & G.Forst.,Pometia pinnata
318212,Coccinia palmata M.Roem.,Coccinia rehmannii Cogn.,Coccinia rehmannii Cogn.,Coccinia rehmannii Cogn.,Coccinia rehmannii,Diplocyclos palmatus (L.) C.Jeffrey,Diplocyclos palmatus
318762,Cochlearia cyclocarpa S.F.Blake,Cochlearia officinalis L.,Cochlearia officinalis L.,Cochlearia officinalis L.,Cochlearia officinalis,Cochlearia tridactylites Banks ex DC.,Cochlearia tridactylites
318928,Codonanthe decurrens I.M.Johnst.,"Codonanthe uleana Fritsch, H.Karst. & Schenck","Codonanthe uleana Fritsch, H.Karst. & Schenck","Codonanthe uleana Fritsch, H.Karst. & Schenck",Codonanthe uleana,Codonanthopsis uleana (Fritsch) Chautems & Mat.Perret,Codonanthopsis uleana
