,taxon_name_w_authors,v10_11_12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
1209874,Volkameria linifolia (Ewart & B.Rees) Mabb. & Y.W.Yuan,Volkameria aculeata L.,Volkameria aculeata L.,Volkameria aculeata L.,Volkameria aculeata,Volkameria linifolia (Ewart & B.Rees) Mabb. & Y.W.Yuan,Volkameria linifolia
1209876,Clerodendrum linifolium (Ewart & B.Rees) de Kok,Volkameria aculeata L.,Volkameria aculeata L.,Volkameria aculeata L.,Volkameria aculeata,Volkameria linifolia (Ewart & B.Rees) Mabb. & Y.W.Yuan,Volkameria linifolia
1210023,Eulophia stenochila (G.Lodd. ex Drapiez) Steud.,Zygopetalum crinitum G.Lodd.,Zygopetalum crinitum G.Lodd.,Zygopetalum crinitum G.Lodd.,Zygopetalum crinitum,Zygopetalum crinitum subsp. crinitum,Zygopetalum crinitum
1210030,Menadenium rostratum (Hook.) Raf.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum,Zygosepalum labiosum subsp. labiosum,Zygosepalum labiosum
1210031,Zygosepalum rostratum (Hook.) Rchb.f.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum,Zygosepalum labiosum subsp. labiosum,Zygosepalum labiosum
1210032,Eulophia rostrata (Hook.) Steud.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum (Rich.) C.Schweinf.,Zygosepalum labiosum,Zygosepalum labiosum subsp. labiosum,Zygosepalum labiosum
1211098,Carex filipes var. rouyana (Franch.) Kük.,Carex filipes var. oligostachys Kük.,Carex filipes var. oligostachys Kük.,Carex egena H.Lév. & Vaniot,Carex egena,Carex rouyana Franch.,Carex rouyana
1211169,Carex fusiformis var. borneensis Kük.,Carex fusiformis Nees,Carex fusiformis Nees,Carex fusiformis Nees,Carex fusiformis,Carex fusiformis subsp. fusiformis,Carex fusiformis
1211185,Carex glareosa subsp. soriofkensis (H.Lév. & Vaniot) McKean,Carex glareosa subsp. glareosa,Carex glareosa subsp. glareosa,Carex glareosa subsp. glareosa,Carex glareosa,Carex mackenziei V.I.Krecz.,Carex mackenziei
1211594,Carex kujuzana var. dissitispicula (Ohwi) T.Koyama,Carex toyoshimae Tuyama,Carex toyoshimae Tuyama,Carex toyoshimae Tuyama,Carex toyoshimae,Carex kujuzana Ohwi,Carex kujuzana
1211715,Cheirostylis gymnochiloides (Ridl.) Rchb.f.,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda,Cheirostylis gymnochiloides (Ridl.) Rchb.f.,Cheirostylis gymnochiloides
1211716,Zeuxine gymnochiloides (Ridl.) Schltr.,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda (Thouars) Ormerod,Cheirostylis nuda,Cheirostylis gymnochiloides (Ridl.) Rchb.f.,Cheirostylis gymnochiloides
1212325,Dioscorea nipponica f. jamesii (Prain & Burkill) Kitag.,Dioscorea nipponica Makino,Dioscorea nipponica Makino,Dioscorea nipponica Makino,Dioscorea nipponica,Dioscorea nipponica subsp. nipponica,Dioscorea nipponica
1212385,Eleocharis erratica (Rota ex De Not.) Steud.,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea,Eleocharis atropurpurea var. atropurpurea,Eleocharis atropurpurea
1212386,Eleocharis laetevirens (Schrad. ex Nees) Steud.,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea,Eleocharis atropurpurea var. atropurpurea,Eleocharis atropurpurea
1212387,Eleocharis atropurpurea var. zanardinii (Parl.) A.Terracc.,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea,Eleocharis atropurpurea var. atropurpurea,Eleocharis atropurpurea
1212391,Scirpus zanardinii (Parl.) Ambrosi,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea (Retz.) J.Presl & C.Presl,Eleocharis atropurpurea,Eleocharis atropurpurea var. atropurpurea,Eleocharis atropurpurea
1213936,Rhynchospora humboldtiana (Nees) Griseb.,Rhynchospora pubera subsp. pubera,Rhynchospora pubera subsp. pubera,Rhynchospora pubera subsp. pubera,Rhynchospora pubera,Rhynchospora nervosa (Vahl) Boeckeler,Rhynchospora nervosa
1214362,Dupatya vaginata (Körn.) Kuntze,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus,Paepalanthus vaginatus Körn.,Paepalanthus vaginatus
1215222,Lomandra micrantha var. sororia (Benth.) H.B.Will.,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra oreophila
1215223,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra oreophila
1215585,Ornithogalum umbellatum var. algeriense (Jord. & Fourr.) Maire & Weiller,Ornithogalum baeticum Boiss.,Ornithogalum baeticum Boiss.,Ornithogalum baeticum Boiss.,Ornithogalum baeticum,Ornithogalum baeticum subsp. algeriense (Jord. & Fourr.) Valdés,Ornithogalum baeticum
1217789,Najas gracilis (Morong) Small,Najas marina subsp. marina,Najas marina subsp. marina,Najas marina subsp. marina,Najas marina,Najas major All.,Najas major
1218125,Juncus bufonius subsp. minutulus Soó,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus,Juncus bufonius L.,Juncus bufonius
1218907,Moraea hirsuta (Licht. ex Roem. & Schult.) Ker Gawl.,Moraea papilionacea (L.f.) Ker Gawl.,Moraea papilionacea (L.f.) Ker Gawl.,Moraea papilionacea (L.f.) Ker Gawl.,Moraea papilionacea,Moraea papilionacea subsp. papilionacea,Moraea papilionacea
1218916,Moraea virgata subsp. karooica (Goldblatt) Goldblatt,Moraea virgata Jacq.,Moraea virgata Jacq.,Moraea virgata Jacq.,Moraea virgata,Moraea virgata subsp. karooica (Goldblatt) Goldblatt,Moraea virgata
1219453,Ephedra intermedia var. glauca (Regel) Stapf,Ephedra intermedia Schrenk & C.A.Mey.,Ephedra intermedia Schrenk & C.A.Mey.,Ephedra intermedia Schrenk & C.A.Mey.,Ephedra intermedia,Ephedra glauca Regel,Ephedra glauca
1219656,Ophrys ethemeae (Kreutz) P.Delforge,Ophrys holosericea subsp. holosericea,Ophrys holosericea subsp. holosericea,Ophrys holosericea subsp. holosericea,Ophrys holosericea,Ophrys bornmuelleri subsp. bornmuelleri,Ophrys bornmuelleri
1220541,Laurentia gasparrinii (Tineo) Strobl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia,Solenopsis laurentia subsp. gasparrinii (Tineo) Brullo,Solenopsis laurentia
1220542,Laurentia michelii var. gasparrinii (Tineo) Nyman,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia,Solenopsis laurentia subsp. gasparrinii (Tineo) Brullo,Solenopsis laurentia
1220543,Laurentia canariensis (C.Presl) A.DC.,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia,Solenopsis laurentia subsp. laurentia,Solenopsis laurentia
1220544,Solenopsis salzmanniana (C.Presl) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia,Solenopsis laurentia subsp. gasparrinii (Tineo) Brullo,Solenopsis laurentia
1220545,Laurentia gasparrinii f. albiflora (Merino) E.Wimm.,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia,Solenopsis laurentia subsp. laurentia,Solenopsis laurentia
1220546,Lobelia michelii var. integrifolia (Lange) Colmeiro,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia (L.) C.Presl,Solenopsis laurentia,Solenopsis laurentia subsp. gasparrinii (Tineo) Brullo,Solenopsis laurentia
1220819,Begonia lynchiana Hook.f.,Begonia cyathophora Poepp. & Endl.,Begonia cyathophora Poepp. & Endl.,Begonia cyathophora Poepp. & Endl.,Begonia cyathophora,Begonia bracteosa A.DC.,Begonia bracteosa
1221373,Fraxinus angustifolia var. australis (Cambess.) C.K.Schneid.,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia,Fraxinus angustifolia subsp. angustifolia,Fraxinus angustifolia
1221374,Fraxinus australis (Cambess.) J.Gay,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia,Fraxinus angustifolia subsp. angustifolia,Fraxinus angustifolia
1221376,Fraxinus oxycarpa var. australis (Cambess.) Lingelsh.,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso,Fraxinus angustifolia,Fraxinus angustifolia subsp. angustifolia,Fraxinus angustifolia
1222208,Pinus sylvestris f. erythranthera (Sanio) Ahlfv.,Pinus sylvestris L.,Pinus sylvestris L.,Pinus sylvestris L.,Pinus sylvestris,Pinus sylvestris var. sylvestris,Pinus sylvestris
1222347,Pinus cembroides subsp. johannis (M.-F.Robert) Silba,Pinus discolor D.K.Bailey & Hawksw.,Pinus discolor D.K.Bailey & Hawksw.,Pinus discolor D.K.Bailey & Hawksw.,Pinus discolor,Pinus johannis M.-F.Robert,Pinus johannis
1222349,Pinus culminicola var. johannis (M.-F.Robert) Silba,Pinus discolor D.K.Bailey & Hawksw.,Pinus discolor D.K.Bailey & Hawksw.,Pinus discolor D.K.Bailey & Hawksw.,Pinus discolor,Pinus johannis M.-F.Robert,Pinus johannis
1222662,Diospyros embryopteris Pers.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica,Diospyros peregrina (Gaertn.) Gürke,Diospyros peregrina
1222665,Diospyros peregrina (Gaertn.) Gürke,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica (Desr.) Kostel.,Diospyros malabarica,Diospyros peregrina (Gaertn.) Gürke,Diospyros peregrina
1222947,Vilfa frondosa C.Presl,Agrostis castellana Boiss. & Reut.,Agrostis castellana Boiss. & Reut.,Agrostis castellana Boiss. & Reut.,Agrostis castellana,Polypogon viridis (Gouan) Breistr.,Polypogon viridis
1224300,Deyeuxia stenophylla var. chaseana (Bor) Veldkamp,"Pentapogon suizanensis (Hayata) P.M.Peterson, Romasch. & Soreng","Pentapogon suizanensis (Hayata) P.M.Peterson, Romasch. & Soreng","Pentapogon suizanensis (Hayata) P.M.Peterson, Romasch. & Soreng",Pentapogon suizanensis,"Pentapogon chaseianus (Bor) P.M.Peterson, Romasch. & Soreng",Pentapogon chaseianus
1224301,Deyeuxia suizanensis var. chaseana (Bor) Veldkamp,"Pentapogon suizanensis (Hayata) P.M.Peterson, Romasch. & Soreng","Pentapogon suizanensis (Hayata) P.M.Peterson, Romasch. & Soreng","Pentapogon suizanensis (Hayata) P.M.Peterson, Romasch. & Soreng",Pentapogon suizanensis,"Pentapogon chaseianus (Bor) P.M.Peterson, Romasch. & Soreng",Pentapogon chaseianus
1224847,Panicum strictum var. perlongum (Nash) Farw.,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium,Dichanthelium perlongum (Nash) Freckmann,Dichanthelium perlongum
1224857,Panicum depauperatum var. perlongum (Nash) B.Boivin,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium,Dichanthelium perlongum (Nash) Freckmann,Dichanthelium perlongum
1224858,Dichanthelium perlongum (Nash) Freckmann,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium,Dichanthelium perlongum (Nash) Freckmann,Dichanthelium perlongum
1224870,Dichanthelium lancearium (Trin.) Greuter & R.Rankin,Dichanthelium portoricense (Desv.) B.F.Hansen & Wunderlin,Dichanthelium portoricense (Desv.) B.F.Hansen & Wunderlin,Dichanthelium portoricense (Desv.) B.F.Hansen & Wunderlin,Dichanthelium portoricense,Dichanthelium lancearium (Trin.) Greuter & R.Rankin,Dichanthelium lancearium
1224871,Panicum portoricense var. nashianum (Scribn.) Lelong,Dichanthelium portoricense (Desv.) B.F.Hansen & Wunderlin,Dichanthelium portoricense (Desv.) B.F.Hansen & Wunderlin,Dichanthelium portoricense (Desv.) B.F.Hansen & Wunderlin,Dichanthelium portoricense,Dichanthelium lancearium (Trin.) Greuter & R.Rankin,Dichanthelium lancearium
1224886,Panicum ovale var. pseudopubescens (Nash) Lelong,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong,Dichanthelium ovale
1224887,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong,Dichanthelium ovale
1224889,Panicum villosissimum var. pseudopubescens (Nash) Fernald,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong,Dichanthelium ovale
1224890,Dichanthelium villosissimum var. pseudopubescens (Nash) Mohlenbr.,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong,Dichanthelium ovale
1224891,Dichanthelium pseudopubescens (Nash) Mohlenbr.,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong,Dichanthelium ovale
1224912,Syntherisma henryi (Rendle) Newbould,Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris,Digitaria henryi Rendle,Digitaria henryi
1224921,Panicum henryi (Rendle) Makino & Nemoto,Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris,Digitaria henryi Rendle,Digitaria henryi
1225112,Eleusine indica var. stricta (Roxb.) Chiov.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana,Eleusine coracana subsp. coracana,Eleusine coracana
1225113,Eleusine coracana var. stricta (Roxb.) Nees,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana,Eleusine coracana subsp. coracana,Eleusine coracana
1225116,Agropyron geminatum (Spreng.) Schult. & Schult.f.,Eleusine indica (L.) Gaertn.,Eleusine indica (L.) Gaertn.,Eleusine indica (L.) Gaertn.,Eleusine indica,Eleusine tristachya (Lam.) Lam.,Eleusine tristachya
1225737,Festuca purpusiana (St.-Yves) Tzvelev,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca saximontana
1225739,Festuca saximontana subsp. purpusiana (St.-Yves) Tzvelev,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca saximontana
1225740,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca saximontana
1225800,Festuca rubra var. arenaria (Osbeck) Fr.,Festuca rubra L.,Festuca rubra L.,Festuca rubra L.,Festuca rubra,Festuca arenaria Osbeck,Festuca arenaria
1225801,Festuca dumetorum proles arenaria (Osbeck) Rouy,Festuca rubra L.,Festuca rubra L.,Festuca rubra L.,Festuca rubra,Festuca arenaria Osbeck,Festuca arenaria
1225802,Festuca rubra var. caesia (Fr.) Andersson,Festuca rubra L.,Festuca rubra L.,Festuca rubra L.,Festuca rubra,Festuca arenaria Osbeck,Festuca arenaria
1225804,Festuca rubra f. arenaria (Osbeck) Neuman,Festuca rubra L.,Festuca rubra L.,Festuca rubra L.,Festuca rubra,Festuca arenaria Osbeck,Festuca arenaria
1225809,Festuca rubra subvar. arenaria (Osbeck) Hack.,Festuca rubra L.,Festuca rubra L.,Festuca rubra L.,Festuca rubra,Festuca arenaria Osbeck,Festuca arenaria
1225814,Festuca rubra subsp. arenaria (Osbeck) Aresch.,Festuca rubra L.,Festuca rubra L.,Festuca rubra L.,Festuca rubra,Festuca arenaria Osbeck,Festuca arenaria
1226161,Hordeum vulgare subsp. polystichon (Haller) Asch. & Graebn.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare,Hordeum vulgare subsp. vulgare,Hordeum vulgare
1226162,Hordeum vulgare subsp. hexastichon (L.) Čelak.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare,Hordeum vulgare subsp. vulgare,Hordeum vulgare
1226163,Hordeum vulgare f. hexastichon (L.) M.Hiroe,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare,Hordeum vulgare subsp. vulgare,Hordeum vulgare
1226164,Hordeum vulgare var. hexastichon (L.) Asch.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare,Hordeum vulgare subsp. vulgare,Hordeum vulgare
1226166,Hordeum sativum subsp. hexastichon (L.) K.Richt.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare,Hordeum vulgare subsp. vulgare,Hordeum vulgare
1226171,Hordeum vulgare convar. hexastichon (L.) Alef.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare,Hordeum vulgare subsp. vulgare,Hordeum vulgare
1226172,Hordeum vulgare var. nigrum (Willd.) Rchb.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare L.,Hordeum vulgare,Hordeum vulgare subsp. vulgare,Hordeum vulgare
1226482,Leymus salina var. mojavensis (Barkworth & R.J.Atkins) C.Yen & J.L.Yang,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus,Leymus salina subsp. mojavensis Barkworth & R.J.Atkins,Leymus salina
1226484,Leymus salina var. salmonis (C.L.Hitchc.) C.Yen & J.L.Yang,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus,Leymus salina subsp. salmonis (C.L.Hitchc.) R.J.Atkins,Leymus salina
1226486,Leymus salina subsp. salmonis (C.L.Hitchc.) R.J.Atkins,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus (Vasey & Scribn.) D.R.Dewey,Leymus ambiguus,Leymus salina subsp. salmonis (C.L.Hitchc.) R.J.Atkins,Leymus salina
1226566,Lolium rigidum var. compressum (Boiss.) Boiss.,Lolium perenne L.,Lolium perenne L.,Lolium perenne L.,Lolium perenne,Lolium rigidum Gaudin,Lolium rigidum
1226650,Melica persica f. inaequiglumis (Boiss.) W.Hempel,Melica persica Kunth,Melica persica Kunth,Melica persica Kunth,Melica persica,Melica inaequiglumis Boiss.,Melica inaequiglumis
1226652,Melica persica var. inaequiglumis (Boiss.) W.Hempel,Melica persica Kunth,Melica persica Kunth,Melica persica Kunth,Melica persica,Melica inaequiglumis Boiss.,Melica inaequiglumis
1226653,Melica persica subsp. inaequiglumis (Boiss.) Bor,Melica persica Kunth,Melica persica Kunth,Melica persica Kunth,Melica persica,Melica inaequiglumis Boiss.,Melica inaequiglumis
1226654,Melica micrantha var. inaequiglumis (Boiss.) Griseb.,Melica persica Kunth,Melica persica Kunth,Melica persica Kunth,Melica persica,Melica inaequiglumis Boiss.,Melica inaequiglumis
